TimeStamp,Pol,IS,Moisture,Ash,Filterability,Color,Alcohol_Floc
2021-05-15 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-15 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-16 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-16 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-17 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-17 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-18 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-18 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-19 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-19 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-20 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-20 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-21 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-21 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-22 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-22 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-23 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-23 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-24 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-24 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-25 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-25 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-26 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-26 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-27 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-27 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-28 07:00:00,99.05291071428572,0.2362339285714285,0.2137857142857142,0.1823785714285714,56.49607142857143,2524.6035714285717,78.35
2021-05-28 07:00:00,99.05291071428572,0.2362339285714285,0.2137857142857142,0.1823785714285714,56.49607142857143,2524.6035714285717,78.35
2021-05-29 07:00:00,99.05291071428572,0.2362339285714285,0.2137857142857142,0.1823785714285714,56.49607142857143,2524.6035714285717,78.35
2021-05-29 07:00:00,99.05291071428572,0.2362339285714285,0.2137857142857142,0.1823785714285714,56.49607142857143,2524.6035714285717,78.35
2021-05-30 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-05-30 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-05-31 07:00:00,99.00725,0.213325,0.188,0.1689,51.935,2365.35,77.9
2021-05-31 07:00:00,99.00725,0.213325,0.188,0.1689,51.935,2365.35,77.9
